,gross_margin,market_cap,net_income_margin,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
11/5/2015,77.3517,14419.435,23.4508,23.8196,35.5357,2.4675,0.06803939660794822,0.010564470318797481,0.9494365211257823,1.199659031446753,-0.0056467296257431965,0.05687408174069253,0.08283435870714517,0.031132334059466027,0.013016979786198412,0.01378886932797091
11/6/2015,77.3517,14419.435,23.4508,23.8196,34.1059,2.4675,0.02819355636148768,0.03400892956735935,0.9112353786716968,1.1513900376415778,-0.040235594064560454,-0.005624103467176789,0.025426786369294296,0.031132334059466027,0.015425435057224383,0.01466018886666243
11/9/2015,77.3517,14419.435,23.4508,23.8196,34.4655,2.4675,0.04461484837922636,0.039562338036279954,0.920843107603358,1.1635298685076718,0.010543630280977823,0.004860228346181161,0.021305913205813987,0.031132334059466027,0.015601303375440119,0.014605764390874593
11/10/2015,77.3517,14419.435,23.4508,23.8196,35.7462,2.4675,0.08232608274392028,0.05151814262183896,0.9550606227390044,1.2067653562446197,0.037158898028463394,0.02929853406548477,0.04899857673176533,0.037158898028463394,0.017386349548721845,0.015279916084789994
11/11/2015,77.3517,14419.435,23.4508,23.8196,36.4217,2.4675,0.11416440040746778,0.06934906101922,0.9731085117638573,1.2295697381969177,0.018897113539341204,0.04190899026509953,0.05537413034218375,0.037158898028463394,0.01776930891028064,0.015376392348979273
11/12/2015,77.3517,14419.435,23.4508,23.8196,35.7989,2.4675,0.10165376235551893,0.0681784610839622,0.9564686519789892,1.2085444693887886,-0.017099696060315583,0.03133867840546678,0.03394505481810084,0.037158898028463394,0.018159889049387982,0.015540588478669579
11/13/2015,77.3517,14419.435,23.4508,23.8196,35.369,2.4675,0.08448290135740488,0.07775873329306404,0.9449826601332686,1.194031362355046,-0.012008748872172181,0.006239029067104385,0.03031609488381304,0.037158898028463394,0.018209183195701743,0.015579871600715431
11/16/2015,77.3517,14419.435,23.4508,23.8196,36.448,2.4675,0.11756715736025036,0.07802855855054758,0.9738111904927301,1.2304576068058672,0.03050694110661878,0.03667676379822815,0.060675726799173546,0.037158898028463394,0.019353321343965422,0.016029309418882726
11/17/2015,77.3517,14419.435,23.4508,23.8196,36.0006,2.4675,0.09142337426102776,0.06855237229043509,0.961857636755174,1.215353712674915,-0.012275021949078146,0.021403725791716566,0.056464132173198456,0.037158898028463394,0.019597273594303213,0.016074165682644814
11/18/2015,77.3517,14419.435,23.4508,23.8196,36.6322,2.4675,0.11170727710287598,0.07576939301332564,0.9787326133770793,1.2366760629947842,0.0175441520419104,0.03340668020762805,0.09056212823978416,0.037158898028463394,0.019901331648640937,0.016086431359307922
11/19/2015,77.3517,14419.435,23.4508,23.8196,37.1673,2.4675,0.12191315634574451,0.07107475436557631,0.9930293201382915,1.2547406444643248,0.014607367288888007,0.047464849463547454,0.15206360522604334,0.037158898028463394,0.020096073539579505,0.015283899588681598
11/20/2015,77.3517,14419.435,23.4508,23.8196,37.4831,2.4675,0.1277114885884314,0.08997177945857482,1.0,1.2654018196242593,0.008496716199454912,0.03462448279954833,0.20096953929261452,0.037158898028463394,0.01969820930775581,0.014631697978258397
11/23/2015,77.3517,14419.435,23.4508,23.8196,37.0182,2.4675,0.11769927536231894,0.06552234299516924,0.9875970770827386,1.2497071383960974,-0.012402922917261416,0.04896840757039511,0.16214646520140774,0.037158898028463394,0.01895458820412129,0.014582937084299774
11/24/2015,77.3517,14419.435,23.4508,23.8196,36.8866,2.4675,0.11515682865996535,0.08041720202554603,0.9840861614967813,1.2452644194250797,-0.0035550080771079573,0.032153899965022825,0.14274650003562694,0.037158898028463394,0.018847323606129177,0.014535249281168913
11/25/2015,77.3517,14419.435,23.4508,23.8196,36.9041,2.4675,0.10123031657600179,0.06432380332838972,0.9845530385693819,1.2458552065222894,0.00047442702770106315,0.03467601977161161,0.1460651476520698,0.037158898028463394,0.018831271845018028,0.014524889974989305
11/26/2015,77.3517,14419.435,23.4508,23.8196,36.9041,2.4675,0.0893298856478284,0.03314264798776767,0.9845530385693819,1.2458552065222894,0.0,0.05438478197516616,0.1626854103918034,0.037158898028463394,0.018247281605698062,0.01437280386461937
11/27/2015,77.3517,14419.435,23.4508,23.8196,37.2199,2.4675,0.10952819586414964,0.03657100612000952,0.9929781688280852,1.256516381682224,0.008557314769903623,0.07038320511898766,0.20765803912407255,0.037158898028463394,0.01816357007183749,0.01381328045078066
11/30/2015,77.3517,14419.435,23.4508,23.8196,37.4392,2.4675,0.10846883549070929,0.031075687774606786,0.9988288055150187,1.2639197879918302,0.00589200938207779,0.0750605883096147,0.21135801830017997,0.037158898028463394,0.018165961881821548,0.013817721631174956
12/1/2015,77.3517,14419.435,23.4508,23.8196,38.1673,2.4675,0.14095378167588857,0.04052062501307829,1.0,1.2884999071620273,0.01944753093014806,0.09652202392580911,0.2242526302283807,0.037158898028463394,0.01845941322672752,0.013953067168452632
12/2/2015,77.3517,14419.435,23.4508,23.8196,37.1059,2.4675,0.11319147148912934,0.039768516990720704,0.9721908544749039,1.252667825734686,-0.027809145525096057,0.07061471211968207,0.20684899873479878,0.037158898028463394,0.019695402067902858,0.014336745185032102
12/3/2015,77.3517,14419.435,23.4508,23.8196,36.4919,2.4675,0.09673221471870841,0.07405938094508202,0.9561037851773639,1.2319396384382966,-0.01654723372832889,0.021109478838754914,0.18687898627793453,0.037158898028463394,0.019082035426349037,0.014544339628173853
12/4/2015,77.3517,14419.435,23.4508,23.8196,36.9129,2.4675,0.08549793415770979,0.044998603167134776,0.967134169826003,1.2461522880340292,0.011536806798220889,0.038755392464479455,0.17083823655354635,0.037158898028463394,0.01914348846817408,0.01430026263008106
12/7/2015,77.3517,14419.435,23.4508,23.8196,36.8156,2.4675,0.06687763346257958,-0.01164664220842837,0.9645848671506763,1.242867511773543,-0.0026359348628798296,0.07944959669734586,0.18056611094543173,0.037158898028463394,0.016584265623648866,0.014212700209450322
12/8/2015,77.3517,14419.435,23.4508,23.8196,36.6298,2.4675,0.058618846003785974,-0.003930465442249731,0.9597168256596617,1.2365950407643098,-0.0050467736503003735,0.06279612946279634,0.17460806100427462,0.037158898028463394,0.016615162970200773,0.014242571226067601
12/9/2015,77.3517,14419.435,23.4508,23.8196,36.3201,2.4675,0.04889537066451033,0.0323215987524188,0.951602549826684,1.226139797106831,-0.008454864618425595,0.01605485338301671,0.1447117112006202,0.03050694110661878,0.014815176226620357,0.014182588202041314
12/10/2015,77.3517,14419.435,23.4508,23.8196,35.7539,2.4675,0.03076980736076762,0.05002219877416647,0.9367678614940015,1.207025302567392,-0.015589164126750599,-0.018335223232303854,0.13124489808832562,0.03050694110661878,0.014626357298684247,0.014340084688191621
12/11/2015,77.3517,14419.435,23.4508,23.8196,36.0104,2.4675,0.0218586212865457,0.01585693570676594,0.9434882739937066,1.2156845534493526,0.00717404255200127,0.005908002759861253,0.13432158809558303,0.03050694110661878,0.01422575075952273,0.014351528304887213
12/14/2015,77.3517,14419.435,23.4508,23.8196,35.922,2.4675,0.019350115351545405,0.003657764875809155,0.9411721552218784,1.2127002346268756,-0.0024548463777130936,0.015635160733975972,0.11672759829888824,0.03050694110661878,0.013960139415017801,0.014290921421496416
12/15/2015,77.3517,14419.435,23.4508,23.8196,36.4794,2.4675,0.02330239251361199,0.022421574980293846,0.9557762796949221,1.231517647654575,0.015516953399031364,0.000861501316944624,0.11579977671402575,0.01944753093014806,0.012692611203901041,0.01427748537057324
12/16/2015,77.3517,14419.435,23.4508,23.8196,37.373000000000005,2.4675,0.02248352995250502,-0.015063800914881131,0.97918899162372,1.2616849248012425,0.02449601693010317,0.03812158686244138,0.14929839074238682,0.02449601693010317,0.013413365964545206,0.014527867595078056
12/17/2015,77.3517,14419.435,23.4508,23.8196,37.196,2.4675,0.04116398976638469,0.025382500965699384,0.9745515139923443,1.2557095353037488,-0.004736039386723179,0.015390831017520146,0.13893779567340814,0.02449601693010317,0.012985842590273106,0.01455249718852883
12/18/2015,77.3517,14419.435,23.4508,23.8196,36.674,2.4675,0.04447729143348633,0.058526499260942666,0.9608748850455757,1.238087200175548,-0.014033767071728098,-0.01327241957311931,0.13177036239241335,0.02449601693010317,0.012968101303924753,0.01464241805001013
12/21/2015,77.3517,14419.435,23.4508,23.8196,36.5502,2.4675,0.04095146145367856,0.06752049851476549,0.9576312707474723,1.2339078034535724,-0.003375688498663987,-0.024888549773097846,0.11676637558587899,0.02449601693010317,0.012811561771955537,0.014622444649129124
12/22/2015,77.3517,14419.435,23.4508,23.8196,36.9925,2.4675,0.05533953161953287,0.056072713371580374,0.9692197247381922,1.2488395253447664,0.012101164973105538,-0.0006942530971252303,0.12185853831620386,0.02449601693010317,0.012848512809991372,0.014662462185110046
12/23/2015,77.3517,14419.435,23.4508,23.8196,37.78,2.4675,0.08677829780256774,0.061078781358501644,0.9898525701320241,1.2754249447192074,0.021288098938974098,0.024220177517038755,0.13099888935789328,0.02449601693010317,0.013620893902073602,0.014799491763117591
12/24/2015,77.3517,14419.435,23.4508,23.8196,37.7888,2.4675,0.09023660530104372,0.06471231438125158,0.9900831339916631,1.2757220262309472,0.00023292747485448295,0.023972946095420333,0.13753503171291892,0.02449601693010317,0.013621664418449437,0.014769710474624064
12/25/2015,77.3517,14419.435,23.4508,23.8196,37.7888,2.4675,0.07206527351440895,0.046966404339463086,0.9900831339916631,1.2757220262309472,0.0,0.023972946095420333,0.13723719928013822,0.02449601693010317,0.013621664418449437,0.014770288695776514
12/28/2015,77.3517,14419.435,23.4508,23.8196,37.895,2.4675,0.06555579300183334,0.046572900381288695,0.9928656205704885,1.2793072599294433,0.0028103565077484127,0.018138146529141697,0.1238170931705016,0.02449601693010317,0.013524204178549527,0.014681857573876253
12/29/2015,77.3517,14419.435,23.4508,23.8196,38.0897,2.4675,0.08664097202212662,0.06808320043819727,0.9979668459650015,1.2858801883766857,0.005137880986937571,0.017374837069168203,0.14871601550130453,0.02449601693010317,0.013511402412776688,0.014491808586011807
12/30/2015,77.3517,14419.435,23.4508,23.8196,38.187,2.4675,0.10226560943999119,0.10169697004684775,1.0,1.2891649646371721,0.0025544963599082315,0.0005161486403282289,0.14078561762307196,0.02449601693010317,0.012838519789590297,0.014462395088181432
12/31/2015,77.3517,14419.435,23.4508,23.8196,37.5234,2.4675,0.06737325379961279,0.055497242205211794,0.9826223583942181,1.2667623179109768,-0.017377641605781924,0.011251579937422429,0.11019917866906526,0.02449601693010317,0.011869820494432031,0.014637137081053193
1/1/2016,77.3517,14419.435,23.4508,23.8196,37.5234,2.4675,0.055106907062277166,0.026102531802179696,0.9826223583942181,1.2667623179109768,0.0,0.028266546822719674,0.12067019084311426,0.02449601693010317,0.011205247850098948,0.014569935862054025
1/4/2016,77.3517,14419.435,23.4508,23.8196,37.488,2.4675,0.05385962594280347,0.03769246122663561,0.9816953413465316,1.2655672400114781,-0.0009434113113417908,0.015579919215233717,0.11493781116722301,0.02449601693010317,0.01096851657467433,0.014571350352768984
1/5/2016,77.3517,14419.435,23.4508,23.8196,37.7269,2.4675,0.04977155227585128,0.02441413315079788,0.9879513970723022,1.2736323278699593,0.006372705932565115,0.02475309379719448,0.09994810314063463,0.02449601693010317,0.011003792111053798,0.014395624288167042
1/6/2016,77.3517,14419.435,23.4508,23.8196,37.8154,2.4675,0.05223411300510317,0.01924414689661691,0.9902689396915181,1.2766200226187059,0.00234580630796577,0.03236708909139541,0.10252836833941692,0.02449601693010317,0.010911059724302993,0.014394412849192486
1/7/2016,77.3517,14419.435,23.4508,23.8196,37.373000000000005,2.4675,0.028711887453585216,-0.0002697502608046687,0.9786838452876635,1.2616849248012425,-0.011698937469919457,0.028989457628145532,0.07614163501657134,0.02449601693010317,0.011081785716727998,0.01442269460567119
1/8/2016,77.3517,14419.435,23.4508,23.8196,37.2403,2.4675,0.007818377652808683,-0.032407432465346275,0.975208840704952,1.257205070641257,-0.0035506916758089035,0.04157308713175345,0.06532653253882659,0.02449601693010317,0.010451347589303278,0.014419076949121735
1/11/2016,77.3517,14419.435,23.4508,23.8196,37.3818,2.4675,0.00839479263891052,-0.02859948314837102,0.9789142902034724,1.261982006312982,0.0037996471564407663,0.038083442561037906,0.07694080567887496,0.02449601693010317,0.010393493035829331,0.014385055533741416
1/12/2016,77.3517,14419.435,23.4508,23.8196,36.7625,2.4675,-0.007170249540887852,-0.029869288106297964,0.962696729253411,1.241074894924295,-0.016566885489730176,0.023397917710595406,0.045883748652193246,0.02449601693010317,0.011115687299997882,0.014483369466542696
1/13/2016,77.3517,14419.435,23.4508,23.8196,36.789,2.4675,-0.006913194997448913,-0.015270575595692781,0.9633906826930632,1.241969515385784,0.0007208432505949602,0.00848698169377804,0.04637569862195501,0.02449601693010317,0.010617989793431393,0.014483194655679378
1/14/2016,77.3517,14419.435,23.4508,23.8196,37.1076,2.4675,0.002379826848012412,0.009549021461662255,0.9717338361222405,1.2527252164812719,0.00866019734159651,-0.007101383351617696,0.05281136689912658,0.021288098938974098,0.009306665180576157,0.014515468040518495
1/15/2016,77.3517,14419.435,23.4508,23.8196,36.4528,2.4675,-0.008696692646154802,0.011514007712263963,0.9545866394322676,1.2306196512668164,-0.01764598087723257,-0.019980643079900884,0.028345745881291018,0.021288098938974098,0.010013987532277625,0.014688320521327054
1/18/2016,77.3517,14419.435,23.4508,23.8196,36.4528,2.4675,-0.026060563959794836,-0.02015058164699335,0.9545866394322676,1.2306196512668164,0.0,-0.0060315209685334326,0.027328502864744086,0.021288098938974098,0.009552209293568169,0.01468837153891992
1/19/2016,77.3517,14419.435,23.4508,23.8196,36.9041,2.4675,0.014618227007291207,0.004888321914418459,0.9664047974441564,1.2458552065222894,0.012380393275687851,0.009682573556369034,0.01864267831857047,0.021288098938974098,0.00990620242587711,0.014533702103265904
1/20/2016,77.3517,14419.435,23.4508,23.8196,36.0193,2.4675,-0.0052857304608858735,0.021590303418602685,0.943234608636447,1.2159850108873622,-0.0239756558214399,-0.02630803541258364,0.020663018806974076,0.021288098938974098,0.010875581171796449,0.014479239579354186
1/21/2016,77.3517,14419.435,23.4508,23.8196,35.7273,2.4675,-0.020716441311182443,0.035547966044552126,0.9355880273391469,1.206127306179633,-0.008106764984327941,-0.0543329804129169,-0.0002854144805874981,0.012380393275687851,0.009658395953894183,0.014432333306012894
1/22/2016,77.3517,14419.435,23.4508,23.8196,36.8598,2.4675,0.01697075710379714,0.042602090788446345,0.9652447167884359,1.2443596711847813,0.03169844908515329,-0.024584003725971804,0.033433985751655015,0.03169844908515329,0.012222223772370037,0.014967963174712976
1/25/2016,77.3517,14419.435,23.4508,23.8196,36.2936,2.4675,-0.012341109910714132,0.028347815201743787,0.9504176814099039,1.225245176645342,-0.015360908089571912,-0.03956727919383529,0.03694222384759116,0.03169844908515329,0.012605882130473709,0.014904343541438679
1/26/2016,77.3517,14419.435,23.4508,23.8196,36.6032,2.4675,0.045501025415450425,0.08239884376553142,0.9585251525388222,1.2356970443765507,0.008530429607424006,-0.03408892993798662,0.05264792580343669,0.03169844908515329,0.012772206195600485,0.014907635513062243
1/27/2016,77.3517,14419.435,23.4508,23.8196,36.7006,2.4675,0.06591115035200645,0.10625537303376009,0.9610757587660723,1.238985196563307,0.002660969532718438,-0.03646917670656369,0.05385180846053994,0.03169844908515329,0.012718461176468077,0.014909067069355663
1/28/2016,77.3517,14419.435,23.4508,23.8196,37.3642,2.4675,0.06905746968578486,0.09259926868208268,0.9784534003718542,1.2613878432895025,0.01808144825970137,-0.021546599628145757,0.07344947655109801,0.03169844908515329,0.013410105048633814,0.015063069038299078
1/29/2016,77.3517,14419.435,23.4508,23.8196,38.5409,2.4675,0.11963617031784257,0.09007718743735982,1.0,1.3011123677058893,0.03149271227538675,0.02711641269181353,0.11201869671220632,0.03169844908515329,0.014604232871570401,0.015519061869876767
2/1/2016,77.3517,14419.435,23.4508,23.8196,39.1779,2.4675,0.1449366422743319,0.09658546279194824,1.0,1.322617018044326,0.01652789633869478,0.04409248628855589,0.09626862539349434,0.03169844908515329,0.014967219771384349,0.015179275900719012
2/2/2016,77.3517,14419.435,23.4508,23.8196,39.8061,2.4675,0.18631889206450447,0.11723385676351472,1.0,1.3438245868710228,0.016034550090739952,0.06183578745198459,0.12017210861190297,0.03169844908515329,0.015246964304900164,0.015258518023960846
2/3/2016,77.3517,14419.435,23.4508,23.8196,40.6644,2.4675,0.21189832599696623,0.1243536595905741,1.0,1.372800162044461,0.02156202190116585,0.07786221502429291,0.19229810677917913,0.03169844908515329,0.01576777269474971,0.014471000104016925
2/4/2016,77.3517,14419.435,23.4508,23.8196,39.9389,2.4675,0.2003287921546706,0.13650885244325028,0.9821588416403536,1.3483078169572775,-0.017841158359646392,0.05615437097055698,0.15880808344576458,0.03169844908515329,0.016454517623378385,0.014669638389815812
2/5/2016,77.3517,14419.435,23.4508,23.8196,40.045,2.4675,0.1708619263010469,0.09273624102007827,0.984768003462488,1.351889674729504,0.0026565578921804445,0.07149546464024814,0.12025893661424147,0.03169844908515329,0.01611974192132452,0.013980733494418229
2/8/2016,77.3517,14419.435,23.4508,23.8196,39.6203,2.4675,0.16017768563580903,0.09048556084591008,0.9743239787135677,1.3375521158617896,-0.010605568735172932,0.06390925959243088,0.08782127138491602,0.03169844908515329,0.01634416708921587,0.013896072509749592
2/9/2016,77.3517,14419.435,23.4508,23.8196,39.8061,2.4675,0.16882190236253747,0.09763746234210102,0.978893085844129,1.3438245868710228,0.004689515223256668,0.06485241481148596,0.11193640028045548,0.03169844908515329,0.016347276425319558,0.013697134896982684
2/10/2016,77.3517,14419.435,23.4508,23.8196,40.2308,2.4675,0.17981653528528518,0.07810447165915924,0.9893371105930495,1.3581621457387372,0.010669219039292965,0.09434342060523626,0.13745935706409584,0.03169844908515329,0.01577747222511219,0.013626791758604975
2/11/2016,77.3517,14419.435,23.4508,23.8196,40.0096,2.4675,0.1709909767526261,0.07673126059126711,0.9838974631372895,1.3506945968300053,-0.0054982749535182895,0.08754247193454567,0.09771729587357325,0.03169844908515329,0.015908212753764445,0.013164992386840933
2/12/2016,77.3517,14419.435,23.4508,23.8196,39.6026,2.4675,0.17311144419496083,0.09920435089132829,0.9738887085509684,1.3369545769120403,-0.01017255858593924,0.06723690025762918,0.10005388799075576,0.03169844908515329,0.01616842730943728,0.013131963510966684
2/15/2016,77.3517,14419.435,23.4508,23.8196,39.6026,2.4675,0.18055667343355508,0.08666088351115064,0.9738887085509684,1.3369545769120403,0.0,0.08640762849493044,0.08108713099404374,0.03169844908515329,0.01547295719201373,0.012973449417142239
2/16/2016,77.3517,14419.435,23.4508,23.8196,40.0539,2.4675,0.2109107399289547,0.10204217368301727,0.9849868681205182,1.3521901321675134,0.011395716442859749,0.0987880217706183,0.0776650442727882,0.03169844908515329,0.015522912256167537,0.012926624599049226
2/17/2016,77.3517,14419.435,23.4508,23.8196,39.9477,2.4675,0.22440553910660754,0.13111854889628582,0.9823752471449227,1.3486048984690173,-0.0026514272018455243,0.08247322113261113,0.0657522990360988,0.03169844908515329,0.015493254159696223,0.012902382941496076
2/18/2016,77.3517,14419.435,23.4508,23.8196,40.452,2.4675,0.2401855434319402,0.10428693623400798,0.9947767580488093,1.3656296946474689,0.012624005887698075,0.12306457926722603,0.092759777622899,0.03169844908515329,0.014206478242840881,0.01286537738263843
2/19/2016,77.3517,14419.435,23.4508,23.8196,40.3105,2.4675,0.24135435592646193,0.10021556369907314,0.9912970559014764,1.3608527589757438,-0.003497972906160385,0.12828285372810133,0.09282232572261995,0.03169844908515329,0.014017883837873323,0.012865018626311906
2/22/2016,77.3517,14419.435,23.4508,23.8196,40.7617,2.4675,0.24700040993887606,0.1276317158083442,1.0,1.3760849383049474,0.011193113456791748,0.10585787226192211,0.10453039093217287,0.03149271227538675,0.012788060738284777,0.01292210486275418
2/23/2016,77.3517,14419.435,23.4508,23.8196,40.744,2.4675,0.2811571417341405,0.14121845766842234,0.9995657688467361,1.375487399355198,-0.0004342311532639087,0.12262217029999789,0.10405076942670322,0.03149271227538675,0.011997108449214006,0.012923121070918343
2/24/2016,77.3517,14419.435,23.4508,23.8196,41.0094,2.4675,0.2929948355120031,0.15407073898211032,1.0,1.3844471076751683,0.006513842528961256,0.12037745333741312,0.10181381465291417,0.03149271227538675,0.011980465582472871,0.012908071665566024
2/25/2016,77.3517,14419.435,23.4508,23.8196,39.7088,2.4675,0.2418935148118495,0.14781199959967983,0.9682853199510355,1.3405398106105362,-0.031714680048964494,0.08196596240933385,0.06062095343917595,0.03149271227538675,0.014475680550179516,0.013560491156788127
2/26/2016,77.3517,14419.435,23.4508,23.8196,38.1605,2.4675,0.1979776543678835,0.17297930250736937,0.930530561285949,1.288270344175683,-0.038991357079538935,0.02131184395758523,-0.00017816298244832662,0.03149271227538675,0.016836855806855858,0.014260655178128877
2/29/2016,77.3517,14419.435,23.4508,23.8196,38.4524,2.4675,0.1866486443115396,0.18937977175798193,0.9376484415768092,1.2981246729571425,0.007649270842887246,-0.002296261893209639,0.03628802966644118,0.02156202190116585,0.015433134671625706,0.013834856880873322
3/1/2016,77.3517,14419.435,23.4508,23.8196,37.7888,2.4675,0.17489701058653462,0.21808571828314705,0.9214667856637747,1.2757220262309472,-0.017257700429621936,-0.035456213834840544,0.03553939367366454,0.02156202190116585,0.015385518009009202,0.013849391480518652
3/2/2016,77.3517,14419.435,23.4508,23.8196,37.78,2.4675,0.16250803878308995,0.2248520710059172,0.9212522007149581,1.2754249447192074,-0.00023287323228049495,-0.05089923403699437,0.02349043288389696,0.02156202190116585,0.014853373536910372,0.01377935886835089
3/3/2016,77.3517,14419.435,23.4508,23.8196,38.1781,2.4675,0.17196656444448544,0.24828939007431838,0.9309597311835823,1.2888645071991627,0.010537321334039174,-0.06114193250115585,0.03700876802225128,0.012624005887698075,0.014142737196553058,0.013831439205009058
3/4/2016,77.3517,14419.435,23.4508,23.8196,38.302,2.4675,0.14908872721818023,0.1981969549238729,0.9339809897243071,1.293047279847408,0.0032453160319658725,-0.04098510474750172,0.04565135490775263,0.012624005887698075,0.013772858725884091,0.01381559287971663
3/7/2016,77.3517,14419.435,23.4508,23.8196,38.8554,2.4675,0.17021648255008492,0.20604392294811413,0.9474754568464792,1.3117296558243168,0.014448331679807858,-0.029706580097390356,0.0698043232259824,0.014448331679807858,0.014201580702875763,0.01386928688797185
3/8/2016,77.3517,14419.435,23.4508,23.8196,38.9983,2.4675,0.16278161413049963,0.1813272985318497,0.9509600237994216,1.3165538544638185,0.003677738486799642,-0.01569902297559589,0.090742548365353,0.014448331679807858,0.014077008311233005,0.013705310968175462
3/9/2016,77.3517,14419.435,23.4508,23.8196,39.3464,2.4675,0.17920454102718564,0.19298166746086687,0.9594483216043151,1.3283054538088888,0.008926030109004834,-0.011548481262921961,0.09263990402772548,0.014448331679807858,0.014187392541431278,0.01371883772135731
3/10/2016,77.3517,14419.435,23.4508,23.8196,41.8635,2.4675,0.27667652709584956,0.22688542587905247,1.0,1.4132808939452763,0.06397281581034098,0.040583334161885976,0.16540003340571263,0.06397281581034098,0.01989675940313384,0.01580422514604541
3/11/2016,77.3517,14419.435,23.4508,23.8196,41.443999999999996,2.4675,0.27289312599627125,0.22883758357929773,0.9899793376091343,1.3991188832435897,-0.010020662390865742,0.035851395665040364,0.1360932471477052,0.06397281581034098,0.020007080184597282,0.015793893012444483
3/14/2016,77.3517,14419.435,23.4508,23.8196,41.8189,2.4675,0.28712746344271034,0.21891283806451822,0.9989346327946779,1.4117752308289586,0.009045941511437228,0.05596349734613382,0.11896021191769446,0.06397281581034098,0.019867885753556407,0.015559517398242033
3/15/2016,77.3517,14419.435,23.4508,23.8196,42.2741,2.4675,0.2891982556189199,0.2077277301698639,1.0,1.427142447208953,0.01088503045273792,0.06745769217172604,0.13652274438111633,0.06397281581034098,0.01993355010460428,0.015576455599826466
3/16/2016,77.3517,14419.435,23.4508,23.8196,42.6847,2.4675,0.287545246138996,0.20818955115830118,1.0,1.4410040004726297,0.009712802874573434,0.06568149418658353,0.16389540273763425,0.06397281581034098,0.01990273739947837,0.015465389055946892
3/17/2016,77.3517,14419.435,23.4508,23.8196,42.9704,2.4675,0.2898097870948182,0.19907970211884618,1.0,1.4506490218253631,0.006693264799799481,0.075666433862275,0.17565430558519513,0.06397281581034098,0.019869324719173343,0.01545541063476342
3/18/2016,77.3517,14419.435,23.4508,23.8196,43.14,2.4675,0.2915703627414583,0.21109421218399316,1.0,1.4563745927788936,0.003946902984379941,0.0664491248887571,0.16618233425694395,0.06397281581034098,0.01976365375111023,0.01540938887686634
3/21/2016,77.3517,14419.435,23.4508,23.8196,42.6401,2.4675,0.2739796832984762,0.204377054078279,0.9884121464997682,1.439498337356312,-0.011587853500231837,0.057791394301732746,0.12864213869772345,0.06397281581034098,0.019979474013874416,0.015321324764379803
3/22/2016,77.3517,14419.435,23.4508,23.8196,42.7026,2.4675,0.27584702718852694,0.2178577830893338,0.9898609179415855,1.4416082912749184,0.001465756412391217,0.047615776574578605,0.13003323736133443,0.06397281581034098,0.01988934694228435,0.015319770160712117
3/23/2016,77.3517,14419.435,23.4508,23.8196,42.6847,2.4675,0.25850458472152593,0.20128549105168503,0.989445989800649,1.4410040004726297,-0.00041917822333992216,0.047631553112114755,0.1295595520365822,0.06397281581034098,0.019889239815176193,0.0153207689194405
3/24/2016,77.3517,14419.435,23.4508,23.8196,43.1132,2.4675,0.295099055257664,0.23190195106565148,0.9993787668057487,1.4554698445385952,0.010038725819790262,0.05130043355913516,0.13770154373927945,0.06397281581034098,0.01994046104669277,0.015353584165906544
3/25/2016,77.3517,14419.435,23.4508,23.8196,43.1132,2.4675,0.3052107678707663,0.2021458239988374,0.9993787668057487,1.4554698445385952,0.0,0.08573414457248774,0.13188604793421832,0.06397281581034098,0.018351505714675913,0.015351183697284354
3/28/2016,77.3517,14419.435,23.4508,23.8196,43.0686,2.4675,0.3134274648531612,0.16374919947546585,0.9983449235048679,1.453964181422278,-0.0010344859578967913,0.12861728750933565,0.12783407966061766,0.06397281581034098,0.015552756057192706,0.015356066010771831
3/29/2016,77.3517,14419.435,23.4508,23.8196,44.5503,2.4675,0.3389606369262119,0.15568806484673425,1.0,1.5039852809614638,0.03440325434307123,0.1585830793396512,0.18726714530133193,0.06397281581034098,0.01675348343860332,0.015683008523891477
3/30/2016,77.3517,14419.435,23.4508,23.8196,44.4521,2.4675,0.3467925431513761,0.14491045540342795,0.997795749972503,1.5006701213645495,-0.0022042500274970234,0.17633002371072903,0.1846501116636552,0.06397281581034098,0.015959533937196596,0.015691921935774605
3/31/2016,77.3517,14419.435,23.4508,23.8196,44.2825,2.4675,0.3367817618682494,0.1404869861318232,0.9939888171347891,1.494944550411019,-0.003815342807201527,0.17211487559555305,0.18124466495945368,0.06397281581034098,0.01606936908176779,0.015707176000121063
4/1/2016,77.3517,14419.435,23.4508,23.8196,44.9431,2.4675,0.3648693381113626,0.15942420699394155,1.0,1.5172459193491215,0.014917856941229601,0.17719582692695557,0.19127466078580535,0.06397281581034098,0.016136193837188215,0.015775554001859367
4/4/2016,77.3517,14419.435,23.4508,23.8196,44.7556,2.4675,0.37351579115351696,0.17545964823981808,0.9958280581446318,1.510916057593302,-0.0041719418553681775,0.16849250691869888,0.1835284037720084,0.06397281581034098,0.016323697618066183,0.015800621950215914
4/5/2016,77.3517,14419.435,23.4508,23.8196,43.988,2.4675,0.3563983965464077,0.19813135985198893,0.9787486844476683,1.4850024475465455,-0.01715092636452198,0.13209489543280983,0.17699943809702168,0.06397281581034098,0.01709569822709418,0.015895955615759155
